 150         0.737951985562
   1        10.648980184405        21.187456947549
   2         9.906708283135        22.514509259670
   3        10.282223434901        23.941842753565
   4         7.620056619688        18.658247862165
   5         9.090061438626        17.053086374716
   6        16.995671883683        14.175836883774
   7        18.224166315862        23.062127120859
   8        16.579694622680        17.950590279653
   9        15.783503311099        19.689785563724
  10        14.042784898723        27.231498154999
  11        15.532980560063        14.372881609272
  12         9.098510161601         4.831781331920
  13         8.647200523064        23.283880908683
  14        11.310809402726        31.952883584077
  15        12.745597448309        13.431682906527
  16        10.556182882549         5.247221022961
  17        15.589840771571        12.898073334145
  18        14.205007731337         9.471853143621
  19        10.067106686655        31.157629480394
  20        14.234609474132        12.313572981299
  21        10.842919922399        25.307094371732
  22        14.177749262602        13.788381256476
  23        10.502380817997        19.708192965759
  24        15.974055289601        11.473056935561
  25         7.619828456422        17.182343908656
  26        10.548067247509         6.870262035688
  27        17.428781451151        11.101285265355
  28        11.874465931528         6.222991564308
  29         3.921457844248        20.411313135079
  30         5.390509590059        20.553367703332
  31        18.687597652222        11.959900017480
  32        13.622743765894        25.816627850322
  33        12.802457659937        11.956874630966
  34         5.853322055407        22.414075470397
  35         8.864606965190        30.301891814983
  36         6.307307154566        17.983724790694
  37        13.592029608496        28.636885005776
  38        17.129513876558         8.092172710443
  39        11.903695023335        20.171454263470
  40        11.370164610521        22.705789446355
  41         5.318288972699        19.079231782027
  42        13.655993331293        30.111402273964
  43        15.058077959097        26.160296711032
  44         7.631127212384        24.354342285525
  45        13.057776644360         8.543331003274
  46        11.837997400215        15.821482009138
  47        12.000836507965         4.752507627129
  48        10.084195258957         3.733274426638
  49        10.353130521028        13.577934366414
  50        12.981673002153        14.888584023604
  51         7.615352030707        32.965969187010
  52        15.500082538027        27.568460225758
  53        17.174311688691        24.106865910484
  54        18.226970359927        13.362082255862
  55        10.102321036908        18.127185030504
  56         4.308089018996        17.534412955299
  57        16.068731064072        25.084716479996
  58        11.745679762299        24.133122941115
  59        13.589533138102        17.776225448663
  60        15.890987686026         4.942292428120
  61        14.223606259333        31.633822725058
  62        15.040976630386         6.148846918129
  63        19.680079522049        22.820033609930
  64         8.722002604670        12.462830168153
  65        15.030395934509        28.967633919935
  66        14.410958932121         3.283895676247
  67        17.246381612078        19.494133810439
  68        16.739958686428        28.369084774861
  69        10.981838734886        28.278540164940
  70         7.307987306096        22.663558015752
  71        10.458246245151        15.297478877250
  72        11.847485487124         7.698648905194
  73         4.532960852324        21.754576550465
  74        13.340501380253        20.508915410980
  75         9.009514664384        15.579381943944
  76        15.094359657309        30.442151188115
  77        13.174788221539        10.528707104050
  78         6.445989707724        14.117519459221
  79        17.728472140019         9.441076536048
  80        12.821075362510        22.976252977622
  81         7.744308224633        14.819417999388
  82        17.947428908563         5.440144926600
  83        16.798711473165        22.679542459091
  84        16.386788308242        10.056037532916
  85        11.894233478169         9.451328708369
  86        15.385073654664        22.214004691052
  87        12.979931176571         3.648065870118
  88        12.896287598747        19.079184831839
  89        11.494973393383        18.615923534094
  90         9.673225711642        27.596026804323
  91         9.184628849188         6.305170657168
  92        16.123684511455        16.546899676076
  93        10.925077111225        26.795243720191
  94        15.541669465008         8.846051304544
  95         3.849237226904        18.937177213789
  96        18.770465282923        10.486324268544
  97        14.854616958726        20.836721776604
  98         9.051285359888        24.756142445032
  99         8.918749858840        13.925561534473
 100        15.693215912072        23.657382986167
 101        12.228238399514        27.488109644256
 102        11.512084767226         3.359879080819
 103        15.875526907126         3.466469438585
 104        14.663872991980        16.764253902390
 105        12.786608612409        31.970468376667
 106         9.611981847418        26.121394063225
 107        13.184147220806         7.072847066093
 108        10.657856983339        16.759822850499
 109        17.161357496985         4.190991506082
 110        12.260379928574        30.591564498826
 111        14.395235996058        15.313003856214
 112         5.540645779991        16.722565455487
 113         6.800927427020        15.954462140699
 114        10.141844030437        12.059912238900
 115        16.677059097599         6.191445848646
 116        18.018869185477         6.914318871205
 117        17.016048432547        12.518304667971
 118         6.249287674882        23.835871433324
 119        12.156015186470        25.980944028164
 120        14.394438378026         7.917529164198
 121        16.313960058133        21.067068485534
 122         8.346362760095        31.683816370207
 123        14.618823992128        10.888556582724
 124         6.631038438040        19.753754853657
 125        12.196416205781        29.117047230635
 126        13.211127665202         5.597189725207
 127         7.955583392013        20.404810302154
 128        11.601921847030        14.364580891952
 129        20.055694496219        24.247340837950
 130        12.329848275382        21.584495642127
 131        14.333093955310        19.416645979024
 132        14.257881718883        23.313714125416
 133        16.428899618520        29.811837279034
 134        13.250309998058        16.339834069765
 135        14.633396870872        24.741047619263
 136        12.106634396809        17.272732055193
 137         8.514809298418        21.813926795237
 138         9.548862481638        32.539554035500
 139        13.831728467414        21.900672746515
 140        11.751793581554        10.920343142570
 141        14.426419711034         4.759718665768
 142         9.741854241245        29.078996901778
 143        13.196590514476        24.403586471484
 144         6.729480357370        21.226372156474
 145        10.927248808454        29.958276295405
 146        11.496806122281        12.645036381031
 147        15.827048041950         7.398000338636
 148        15.119883103200        18.167944505965
 149         5.496343215919        15.247326554543
 150        18.599781290017        24.489434348890
