  50         0.083249425430
   1         0.401669164708         0.999916750575
   2         0.711528356036         0.500002061540
   3         0.401669164709         0.000083249425
   4         0.711663238616         0.833224170508
   5         0.567471004163         0.250025255079
   6         0.422282119027         0.331524058570
   7         0.567452101592         0.416524104997
   8         0.279223706159         0.583292857158
   9         0.279223706160         0.416707142840
  10         0.117626781637         0.881995652492
  11         0.999916750575         0.000083249425
  12         0.567471004161         0.749974744921
  13         0.144250399927         0.680781697250
  14         0.000083249425         0.999916750575
  15         0.711653786456         0.333291050144
  16         0.117626781637         0.118004347507
  17         0.424296527392         0.834962606051
  18         0.555837325817         0.937035549066
  19         0.999916750575         0.500000000001
  20         0.855724516089         0.583249425535
  21         0.711663238699         0.166775829634
  22         0.855846020995         0.250041624703
  23         0.555837325825         0.062964450942
  24         0.999916750575         0.999916750575
  25         0.424296527393         0.165037393949
  26         0.855724515975         0.416750574665
  27         0.135056555658         0.499999999998
  28         0.000083249425         0.402511159907
  29         0.261793932139         0.201297204666
  30         0.235170313848         0.999916750575
  31         0.567452101598         0.583475894993
  32         0.000083249425         0.000083249425
  33         0.422282119025         0.668475941429
  34         0.000083249425         0.235925445589
  35         0.000083249425         0.764074554410
  36         0.711653786455         0.666708949857
  37         0.999916750575         0.666498851151
  38         0.000083249425         0.597488840089
  39         0.854961118651         0.918003796096
  40         0.423390856661         0.500000000000
  41         0.144250399928         0.319218302748
  42         0.999916750575         0.333501149133
  43         0.855846020912         0.749958375440
  44         0.854961118654         0.081996203909
  45         0.235170313849         0.000083249425
  46         0.999916750575         0.833417899715
  47         0.710005486728         0.000083249425
  48         0.999916750575         0.166582100285
  49         0.710005486724         0.999916750575
  50         0.261793932138         0.798702795332
